id,name,status,physical_verification,source_url,evidence_file,checked_at,osm_last_edit,osm_version,survey_dates,positive_tags,review_flags,opening_hours,website,website_checked,lat,lon,tag_changes,next_action
node/8634501445,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/8634501445,batch-2.json,2026-09-05T10:24:51.878712+00:00,2023-03-27T09:45:38Z,6,"{""survey:date"": ""2022-06-27""}","[""wheelchair=yes""]","[""access=private"", ""unnamed_object""]",,,False,-6.3811594,106.8422748,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/8678490555,Sekretariat Akses,tag_supported,not_verified,https://www.openstreetmap.org/node/8678490555,batch-2.json,2026-09-05T10:24:51.878712+00:00,2023-08-22T18:32:04Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,https://bimbelcpns.com/,False,-6.2583534,106.7525718,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/8704847390,Grand Caman Hotel,tag_supported,not_verified,https://www.openstreetmap.org/node/8704847390,batch-2.json,2026-09-05T10:24:51.878712+00:00,2021-09-13T03:42:54Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,https://www.grandcamanhotel.com/,False,-6.2641382,106.9448041,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/8705154970,McDonald's,tag_supported,not_verified,https://www.openstreetmap.org/node/8705154970,batch-2.json,2026-09-05T10:24:51.878712+00:00,2022-04-09T06:07:52Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,https://mcdonalds.co.id/,False,-6.2326417,106.9654036,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/8772002074,Kopi Kawaji,tag_supported,not_verified,https://www.openstreetmap.org/node/8772002074,batch-2.json,2026-09-05T10:24:51.878712+00:00,2022-05-04T08:19:41Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2562283,106.934745,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9134413700,,tag_supported,not_verified,https://www.openstreetmap.org/node/9134413700,batch-2.json,2026-09-05T10:24:51.878712+00:00,2024-05-27T03:37:57Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.4008725,106.8295493,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9176896882,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9176896882,batch-2.json,2026-09-05T10:24:51.878712+00:00,2024-02-07T00:49:03Z,3,{},"[""wheelchair=yes""]","[""access=private"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",24/7,,False,-6.3245922,106.8177177,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9333138701,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9333138701,batch-2.json,2026-09-05T10:24:51.878712+00:00,2025-12-23T09:13:16Z,2,{},"[""wheelchair=yes""]","[""access=destination"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2926996,107.1869561,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9371419661,,tag_supported,not_verified,https://www.openstreetmap.org/node/9371419661,batch-2.json,2026-09-05T10:24:51.878712+00:00,2023-08-13T02:49:18Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",21:00-05:00,,False,-6.3695483,106.8497927,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9435354451,,tag_supported,not_verified,https://www.openstreetmap.org/node/9435354451,batch-2.json,2026-09-05T10:24:51.878712+00:00,2022-12-12T09:08:25Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3906314,106.8356555,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9435387299,,tag_supported,not_verified,https://www.openstreetmap.org/node/9435387299,batch-2.json,2026-09-05T10:24:51.878712+00:00,2024-07-08T09:52:02Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",Mo-Su 04:00-22:00,,False,-6.3903273,106.8357244,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9535043770,,tag_supported,not_verified,https://www.openstreetmap.org/node/9535043770,batch-2.json,2026-09-05T10:24:51.878712+00:00,2022-03-11T06:10:23Z,2,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3232328,106.8355458,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9660319864,,tag_supported,not_verified,https://www.openstreetmap.org/node/9660319864,batch-2.json,2026-09-05T10:24:51.878712+00:00,2025-03-26T14:13:47Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2307883,106.8433835,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9696703844,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9696703844,batch-3.json,2026-09-05T10:24:51.878712+00:00,2026-03-06T20:05:36Z,3,{},"[""wheelchair=yes""]","[""access=destination"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.189611,106.8174854,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9744089960,Wayang Cafè,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9744089960,batch-3.json,2026-09-05T10:24:51.878712+00:00,2023-10-10T06:16:06Z,5,"{""check_date"": ""2023-10-10""}","[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check""]",07:30-23:00,,False,-6.2398502,106.8309659,"{""addr:housename"": {""before"": ""Mercure Jakarta Gatot Subroto"", ""now"": ""Mercure Jakarta Gator Subroto""}}","Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9751137214,KFC,tag_supported,not_verified,https://www.openstreetmap.org/node/9751137214,batch-3.json,2026-09-05T10:24:51.878712+00:00,2026-05-04T11:32:28Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.222768,106.8431034,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9862769894,Yaspen Tugu Ibu Depok 2,tag_supported,not_verified,https://www.openstreetmap.org/node/9862769894,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-07-09T15:35:44Z,2,"{""check_date"": ""2022-07-09""}","[""wheelchair=yes""]",[],,,False,-6.3900071,106.8363764,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9869372522,Yaspen Tugu Ibu Depok 2,tag_supported,not_verified,https://www.openstreetmap.org/node/9869372522,batch-3.json,2026-09-05T10:24:51.878712+00:00,2023-04-26T11:46:34Z,5,"{""check_date"": ""2020-07-06""}","[""wheelchair=yes""]",[],Mo-Sa 06:30-18:00,https://amayaspentuguibu.sch.id/,False,-6.3900069,106.8363517,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9873347463,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9873347463,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-07-08T02:01:00Z,1,{},"[""wheelchair=yes""]","[""access=private"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.388943,106.8383492,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876673091,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876673091,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:24:48Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3913036,106.8374453,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876710123,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876710123,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:16:06Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3890986,106.8359801,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876710124,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876710124,batch-3.json,2026-09-05T10:24:51.878712+00:00,2024-05-24T13:24:01Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3888019,106.8360512,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876710125,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876710125,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:13:22Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",Mo-Su 05:30-22:00,,False,-6.3887792,106.8373172,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876710126,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876710126,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:11:37Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3888069,106.8376049,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876717689,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876717689,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:22:05Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.389406,106.8359256,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9876719317,,tag_supported,not_verified,https://www.openstreetmap.org/node/9876719317,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-12-10T15:24:48Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3897892,106.8377356,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9877726800,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9877726800,batch-3.json,2026-09-05T10:24:51.878712+00:00,2024-05-28T11:19:43Z,7,{},"[""wheelchair=yes""]","[""access=permit"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",05:30-22:00,,False,-6.3898405,106.8358307,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9891572918,Telkomsel,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9891572918,batch-3.json,2026-09-05T10:24:51.878712+00:00,2024-05-04T13:42:49Z,4,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.177494,106.7912452,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9891580818,Telkomsel,tag_supported,not_verified,https://www.openstreetmap.org/node/9891580818,batch-3.json,2026-09-05T10:24:51.878712+00:00,2026-05-04T11:05:13Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 11:00-21:00,,False,-6.2239859,106.8424029,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9918887952,Warteg Bahari Sentosa,tag_supported,not_verified,https://www.openstreetmap.org/node/9918887952,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-07-29T10:40:32Z,1,"{""check_date"": ""2022-07-29""}","[""wheelchair=yes""]",[],,,False,-6.2748609,106.816123,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9936549071,Jambo Kupi,tag_supported,not_verified,https://www.openstreetmap.org/node/9936549071,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-08-07T04:24:58Z,1,"{""check_date"": ""2022-08-07""}","[""wheelchair=yes""]",[],,,False,-6.2729394,106.8150611,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9938494551,ACE Hardware,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/9938494551,batch-3.json,2026-09-05T10:24:51.878712+00:00,2023-10-13T06:59:39Z,4,"{""check_date"": ""2023-10-13""}","[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check""]","PH,Mo-Su 10:00-22:00",https://www.acehardware.co.id,False,-6.179647,106.7927165,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/9941538889,Angkringan Tulung Agung,tag_supported,not_verified,https://www.openstreetmap.org/node/9941538889,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-08-09T04:32:08Z,1,"{""check_date"": ""2022-08-09""}","[""wheelchair=yes""]",[],,,False,-6.274026,106.8163051,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10048902218,Mie Aceh Jaly-jaly,tag_supported,not_verified,https://www.openstreetmap.org/node/10048902218,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-09-24T11:19:19Z,1,"{""check_date"": ""2022-09-24""}","[""wheelchair=yes""]",[],,,False,-6.2388638,106.8452934,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10052801764,,tag_supported,not_verified,https://www.openstreetmap.org/node/10052801764,batch-3.json,2026-09-05T10:24:51.878712+00:00,2025-04-10T23:01:31Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1259734,106.8327742,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10055077085,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/10055077085,batch-3.json,2026-09-05T10:24:51.878712+00:00,2025-04-10T00:09:26Z,2,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.124853,106.8333186,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10065441769,,tag_supported,not_verified,https://www.openstreetmap.org/node/10065441769,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-09-30T21:54:21Z,1,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3096598,106.8209586,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10092539766,Gerbang Komplek Perumahan Podok Safari Indah,tag_supported,not_verified,https://www.openstreetmap.org/node/10092539766,batch-3.json,2026-09-05T10:24:51.878712+00:00,2025-05-04T02:26:33Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2624567,106.7298085,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10116013517,Jas Jis Jus & Cafe,tag_supported,not_verified,https://www.openstreetmap.org/node/10116013517,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-10-25T14:31:12Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4573575,106.7976225,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10117207274,Warung Nasi Rizky,tag_supported,not_verified,https://www.openstreetmap.org/node/10117207274,batch-3.json,2026-09-05T10:24:51.878712+00:00,2023-02-13T19:59:10Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.397826,106.7975711,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10120273239,Warkop TIO,tag_supported,not_verified,https://www.openstreetmap.org/node/10120273239,batch-3.json,2026-09-05T10:24:51.878712+00:00,2025-10-13T15:34:35Z,13,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4332554,106.792115,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10122913073,Gado-gado Portal Mbak Sri,tag_supported,not_verified,https://www.openstreetmap.org/node/10122913073,batch-3.json,2026-09-05T10:24:51.878712+00:00,2025-10-11T12:44:00Z,12,"{""check_date"": ""2025-10-11""}","[""wheelchair=yes""]",[],,,False,-6.4422555,106.7918729,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10124251638,Rumah Makan Maimbau,tag_supported,not_verified,https://www.openstreetmap.org/node/10124251638,batch-3.json,2026-09-05T10:24:51.878712+00:00,2026-04-10T11:18:21Z,28,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4415541,106.7979784,"{""name"": {""before"": ""RM Padang MAIMBAU"", ""now"": ""Rumah Makan Maimbau""}}","Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10126297504,Warung Ririn,tag_supported,not_verified,https://www.openstreetmap.org/node/10126297504,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-10-24T15:31:35Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4382479,106.8076752,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10127438991,WARKOP Seblak,tag_supported,not_verified,https://www.openstreetmap.org/node/10127438991,batch-3.json,2026-09-05T10:24:51.878712+00:00,2026-03-31T02:39:00Z,19,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4408394,106.7913898,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10127944132,Sumber Rejeki Cell,tag_supported,not_verified,https://www.openstreetmap.org/node/10127944132,batch-3.json,2026-09-05T10:24:51.878712+00:00,2022-10-25T11:47:21Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4476232,106.7990204,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/10129575358,Toko Berkah Abadi Makmur Sentosa,tag_supported,not_verified,https://www.openstreetmap.org/node/10129575358,batch-3.json,2026-09-05T10:24:51.878712+00:00,2023-03-24T03:10:53Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.471887,106.8031498,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
